latitude,longitude,zipcode,arr_date2,arrest_time,age,sex,race_cat,arrest_type,charge
34.0755,-118.2868,90004,2018-08-11,0:05,19,F,LatinX,Felony,211PC
33.9871,-118.4733,90291,2018-08-11,19:30,33,M,LatinX,Infraction,41.27(C)LAM
34.1785,-118.4485,91401,2018-08-11,2:04,42,M,LatinX,Misdemeanor,23152(A)VC
34.0618,-118.2867,90010,2018-08-11,1:15,37,M,Other,Misdemeanor,12.21(A)(10
33.9918,-118.4791,NA,2018-08-11,17:30,36,M,LatinX,Misdemeanor,41.27(C)LAM
33.9882,-118.4742,90291,2018-08-11,19:15,26,M,LatinX,Infraction,62.44B24LAM
33.9894,-118.4721,90291,2018-08-11,19:25,53,M,White,Infraction,25620(A)BP
33.998,-118.4108,90230,2018-08-11,16:25,27,M,LatinX,Misdemeanor,23152(A)VC
33.9455,-118.2916,90044,2018-08-11,20:45,47,M,Black,Misdemeanor,14601.2BVC
34.0407,-118.2766,90015,2018-08-11,17:35,54,M,White,Misdemeanor,243(A)PC
33.9983,-118.3089,90062,2018-08-11,23:45,19,F,Black,Misdemeanor,653.22PC
34.1042,-118.3093,90027,2018-08-11,3:40,38,F,Other,Felony,422(A)PC
33.9901,-118.4764,90291,2018-08-11,18:00,62,M,LatinX,Infraction,25120(A)BP
33.9513,-118.254,90002,2018-08-11,12:30,55,M,LatinX,Felony,459PC
34.0302,-118.273,90007,2018-08-11,15:30,28,M,Black,Misdemeanor,11377(A)HS
34.2696,-118.4319,91331,2018-08-11,12:30,59,M,White,Felony,23110(B)VC
33.9628,-118.294,90044,2018-08-11,19:55,22,M,Black,Misdemeanor,25850(A)PC
33.9503,-118.2565,90002,2018-08-11,11:20,33,M,Black,Felony,29800(B)PC
34.0433,-118.2504,90014,2018-08-11,1:10,23,M,LatinX,Felony,273.5(A)PC
34.0289,-118.2404,90021,2018-08-11,19:55,32,M,LatinX,Misdemeanor,23152(A)VC
34.2802,-118.4186,91331,2018-08-11,22:50,28,M,LatinX,Felony,30605(A)PC
33.9419,-118.2781,90003,2018-08-11,2:30,21,F,LatinX,Felony,487(D)(1)PC
34.0395,-118.2405,90021,2018-08-11,15:15,27,M,Other,Misdemeanor,25620(A)BP
34.1428,-118.4416,91423,2018-08-11,23:30,55,F,White,Misdemeanor,LAMC
34.0431,-118.3482,90019,2018-08-11,23:20,60,M,White,Misdemeanor,11377(A)HS
34.0669,-118.344,90036,2018-08-11,18:00,26,M,LatinX,Felony,487(A)PC
34.1422,-118.223,90041,2018-08-11,19:51,22,M,Black,Misdemeanor,490.2PC
34.0577,-118.2976,90005,2018-08-11,8:30,43,F,White,Misdemeanor,602PC
34.1052,-118.3267,90028,2018-08-11,0:30,17,M,Black,Felony,211PC
34.0493,-118.2418,90012,2018-08-11,9:35,30,M,LatinX,Misdemeanor,459.5PC
33.7096,-118.2856,90731,2018-08-11,1:30,54,M,White,Felony,11360(A)HS
34.0862,-118.1875,90032,2018-08-11,4:20,43,M,Black,Felony,245(A)(1)PC
34.0274,-118.2765,90007,2018-08-11,17:05,33,M,LatinX,Felony,11350(A)HS
34.0709,-118.2941,90004,2018-08-11,12:15,36,M,Other,Misdemeanor,12.21(A)(10
34.2446,-118.5361,91324,2018-08-11,7:25,45,M,White,Misdemeanor,11377(A)HS
34.1794,-118.4531,91411,2018-08-11,9:50,36,F,White,Felony,11366HS
34.1372,-118.3929,91604,2018-08-11,7:50,55,F,White,Misdemeanor,41.45(C)LAM
34.2084,-118.536,91335,2018-08-11,2:40,22,M,LatinX,Felony,10851(A)VC
34.1939,-118.4924,91406,2018-08-11,23:40,31,M,LatinX,Felony,529PC
34.1269,-118.3413,90068,2018-08-11,20:15,23,M,Black,Misdemeanor,41.57(A)(1)
34.0166,-118.1922,90023,2018-08-11,22:00,31,M,LatinX,Felony,25850(A)PC
34.1927,-118.3746,91606,2018-08-11,19:45,33,M,LatinX,Misdemeanor,23152(F)VC
33.7243,-118.2963,90731,2018-08-10,18:22,27,M,LatinX,Felony,3056PC
34.1032,-118.3361,90028,2018-08-10,9:45,26,M,White,Infraction,41.18(D)LAM
33.8448,-118.3066,90501,2018-08-10,3:45,26,F,LatinX,Felony,273.5(A)PC
34.0407,-118.2468,90014,2018-08-10,15:26,53,M,Black,Misdemeanor,11364(A)HS
34.1016,-118.3387,90028,2018-08-10,20:30,20,F,LatinX,Infraction,640(C)(1)PC
34.0691,-118.2941,90020,2018-08-10,0:35,63,F,Other,Misdemeanor,243(A)PC
34.0416,-118.244,90021,2018-08-10,22:45,61,M,Black,Infraction,25620BP
33.9655,-118.2871,90044,2018-08-10,9:20,16,M,Black,Felony,10851(A)VC
34.0534,-118.4613,90073,2018-08-10,8:40,44,M,White,Infraction,41.18DLAMC
34.1034,-118.3325,90028,2018-08-10,0:20,23,M,Other,Misdemeanor,25658(A)BP
34.032,-118.2767,90007,2018-08-10,1:28,20,M,LatinX,Misdemeanor,23152(A)VC
33.979,-118.3112,90047,2018-08-10,18:55,44,M,LatinX,Misdemeanor,23152(F)VC
34.0534,-118.4613,90073,2018-08-10,10:00,65,M,Black,Infraction,41.45CLAMC
34.1593,-118.5011,91316,2018-08-10,9:10,32,M,LatinX,Felony,487(D)(1)PC
34.0408,-118.2428,90021,2018-08-10,18:15,72,M,Black,Infraction,25620BP
34.1857,-118.4465,91401,2018-08-10,13:00,2,M,Other,Dependent,300(B)WI
34.02,-118.2944,90007,2018-08-10,18:20,28,M,Black,Felony,3000.08CPC
33.9901,-118.4764,90291,2018-08-10,14:00,26,F,LatinX,Infraction,42.15(G)LAM
34.2624,-118.5023,91344,2018-08-10,19:50,57,M,White,Misdemeanor,41.27CLAMC
34.1034,-118.3325,90028,2018-08-10,11:55,21,F,White,Infraction,25662(A)B&P
34.0586,-118.4164,90067,2018-08-10,12:30,37,M,White,Felony,530.5(A)PC
34.1016,-118.3387,90028,2018-08-10,20:45,22,F,Black,Infraction,640(C)(1)PC
34.0455,-118.3003,90006,2018-08-10,21:15,32,M,LatinX,Misdemeanor,602.1(A)PC
34.2267,-118.4704,91343,2018-08-10,9:15,27,F,White,Felony,10851(A)VC
34.1847,-118.5441,91335,2018-08-10,14:50,22,M,Black,Felony,487(D)(1)PC
34.0644,-118.232,90012,2018-08-10,17:58,31,M,LatinX,Infraction,25620ABP
34.0401,-118.2668,90015,2018-08-10,3:31,24,M,LatinX,Misdemeanor,23152(A)VC
34.0981,-118.2984,90027,2018-08-10,16:30,53,M,LatinX,Misdemeanor,41.27(C)LAM
34.0998,-118.3252,90028,2018-08-10,19:05,46,M,LatinX,Misdemeanor,243(A)PC
34.1016,-118.3387,90028,2018-08-10,20:45,18,F,White,Infraction,640(C)(1)PC
34.0511,-118.2597,90017,2018-08-10,23:50,70,M,Black,Misdemeanor,41.27(C)LAM
34.0145,-118.2937,90037,2018-08-10,20:45,25,M,Black,Felony,273.5(A)PC
34.2829,-118.4712,91344,2018-08-10,21:50,28,M,LatinX,Misdemeanor,41.24ALAMC
33.9581,-118.4522,NA,2018-08-10,7:20,43,M,White,Infraction,63.44I9LAMC
34.0573,-118.2699,90017,2018-08-10,15:15,34,M,LatinX,Infraction,41.27CLAMC
33.7871,-118.2555,90744,2018-08-10,18:40,29,F,LatinX,Misdemeanor,11377(A)HS
34.0491,-118.2558,90017,2018-08-10,16:50,57,M,Black,Infraction,25620ABP
34.0473,-118.2947,90006,2018-08-10,13:10,21,F,LatinX,Infraction,11362.3(A)(
34.0949,-118.3109,90028,2018-08-10,9:00,25,M,LatinX,Infraction,56.11(10)(B
34.244,-118.5583,91324,2018-08-10,22:00,16,F,White,Misdemeanor,490.1PC
34.244,-118.5583,91324,2018-08-10,22:00,15,F,LatinX,Misdemeanor,490.1PC
34.0564,-118.2702,90017,2018-08-10,14:30,33,M,LatinX,Infraction,41.27CLAMC
34.2179,-118.5014,91406,2018-08-10,13:45,28,M,Black,Other,3056PC
33.9551,-118.2869,90044,2018-08-10,18:25,24,F,Black,Felony,245(A)(1)PC
33.9708,-118.2783,90003,2018-08-10,3:30,17,F,Black,Felony,211PC
34.0282,-118.3133,90018,2018-08-10,12:15,30,M,Other,Misdemeanor,243(A)PC
34.1052,-118.3267,90028,2018-08-10,7:45,27,F,White,Infraction,41.24(A)LAM
34.0473,-118.2947,90006,2018-08-10,13:20,17,M,LatinX,Infraction,11362.3(A)(
34.0455,-118.3003,90006,2018-08-10,21:15,40,M,White,Misdemeanor,602.1(A)PC
33.9783,-118.2871,90044,2018-08-10,19:30,18,M,LatinX,Felony,487(D)(1)PC
34.0949,-118.3109,90028,2018-08-10,7:10,40,F,LatinX,Infraction,56.11(10)(C
34.0054,-118.2827,90037,2018-08-10,13:45,54,M,Black,Misdemeanor,602PC
33.9579,-118.3003,90044,2018-08-10,21:40,68,M,Black,Misdemeanor,23152(G)VC
34.0886,-118.3027,90029,2018-08-10,20:10,38,M,LatinX,Felony,11378HS
34.1034,-118.3325,90028,2018-08-10,0:20,23,M,Black,Misdemeanor,25658(A)BP
34.0998,-118.3324,90028,2018-08-10,9:30,22,M,Black,Misdemeanor,243(A)PC
34.098,-118.3441,90028,2018-08-10,15:00,50,M,Black,Infraction,25620(A)BP
34.0907,-118.3384,90038,2018-08-10,6:30,30,M,Black,Misdemeanor,11377(A)HS
34.1043,-118.3224,90028,2018-08-10,10:30,30,M,Black,Infraction,56.11(10)(B
34.1052,-118.3252,90028,2018-08-10,8:50,43,F,White,Infraction,41.24(A)LAM
34.2739,-118.5022,91344,2018-08-10,2:40,45,F,White,Misdemeanor,41.45(C)LAM
34.0247,-118.4174,90034,2018-08-10,3:15,24,M,LatinX,Other,1203.2PC
34.1766,-118.4589,91411,2018-08-10,23:25,19,M,LatinX,Misdemeanor,242PC
34.0365,-118.4361,90064,2018-08-10,17:35,58,M,White,Misdemeanor,41.18DLAMC
34.2267,-118.4704,91343,2018-08-10,11:30,34,F,White,Misdemeanor,11364HS
34.0247,-118.2029,90023,2018-08-10,18:40,46,M,LatinX,Felony,594(A)(2)PC
34.1837,-118.4465,91401,2018-08-10,12:20,24,M,LatinX,Misdemeanor,12500(A)VC
34.1016,-118.3387,90028,2018-08-10,21:20,29,M,Black,Infraction,640(C)(1)PC
34.045,-118.1956,90063,2018-08-10,23:50,29,F,LatinX,Felony,273.5(A)PC
34.244,-118.5583,91324,2018-08-10,21:00,20,F,LatinX,Misdemeanor,459.5PC
34.2012,-118.3845,91605,2018-08-10,18:40,37,M,LatinX,Felony,530.5(A)PC
34.2149,-118.6351,91304,2018-08-10,15:45,17,M,Other,Felony,A459PC
33.9393,-118.2652,90003,2018-08-10,22:10,21,M,Black,Misdemeanor,25850(A)PC
33.9906,-118.4517,90291,2018-08-10,10:20,30,F,White,Felony,459PC
34.1394,-118.3675,91604,2018-08-10,1:00,56,F,White,Infraction,41.45CLAMC
34.1016,-118.3387,90028,2018-08-10,20:40,27,M,Black,Infraction,640(C)(1)PC
34.1985,-118.4052,91605,2018-08-10,10:00,46,F,Other,Infraction,85.02LAMC
34.1034,-118.3325,90028,2018-08-10,11:40,20,F,Black,Infraction,25662(A)B&P
33.9708,-118.2827,90003,2018-08-10,19:40,24,M,LatinX,Misdemeanor,23152(F)VC
34.0584,-118.281,90057,2018-08-10,15:30,27,M,LatinX,Infraction,41.27CLAMC
34.0255,-118.2915,90089,2018-08-10,20:10,27,M,LatinX,Misdemeanor,14601.1AVC
34.1794,-118.379,91606,2018-08-10,8:30,27,M,LatinX,Misdemeanor,11364(A)HS
34.1016,-118.3387,90028,2018-08-10,22:25,21,M,Black,Infraction,640(C)(1)PC
34.0446,-118.245,90013,2018-08-10,18:40,21,F,Black,Felony,11378HS
34.2214,-118.4677,91402,2018-08-10,22:05,51,F,Black,Misdemeanor,647(B)PC
34.038,-118.243,90021,2018-08-10,10:15,69,M,White,Misdemeanor,25620BP
33.9747,-118.2739,90003,2018-08-10,20:00,61,M,LatinX,Misdemeanor,23152(A)VC
34.1109,-118.2016,90042,2018-08-10,15:45,45,M,LatinX,Misdemeanor,41.27(C)LAM
34.0365,-118.4361,90064,2018-08-10,17:30,62,M,White,Misdemeanor,41.18DLAMC
33.9529,-118.2739,90003,2018-08-10,22:15,32,M,LatinX,Felony,245(A)(4)PC
34.0416,-118.2896,90006,2018-08-10,0:05,32,M,LatinX,Misdemeanor,484(A)PC
34.1034,-118.3325,90028,2018-08-10,11:00,19,M,White,Infraction,25662(A)B&P
34.2702,-118.4443,91340,2018-08-10,21:40,37,M,LatinX,Misdemeanor,23152(A)VC
34.0469,-118.4451,90025,2018-08-10,8:55,35,M,White,Infraction,41.18(D)LAM
33.7342,-118.2879,90731,2018-08-10,11:25,35,M,White,Misdemeanor,602(K)PC
34.0534,-118.4613,90073,2018-08-10,10:00,65,M,Black,Misdemeanor,11364.1H&S
34.0493,-118.2133,90033,2018-08-10,4:46,26,F,LatinX,Misdemeanor,23152(A)VC
34.0515,-118.2424,90012,2018-08-10,8:15,55,M,Black,Felony,3000.08CPC
33.9747,-118.2739,90003,2018-08-10,23:05,49,M,Black,Misdemeanor,23152(A)VC
34.2214,-118.4837,91343,2018-08-10,19:50,41,M,LatinX,Felony,273.5(A)PC
34.2829,-118.4712,91344,2018-08-10,21:50,18,M,LatinX,Misdemeanor,41.24ALAMC
34.024,-118.409,90034,2018-08-10,23:26,23,M,LatinX,Misdemeanor,23103(A)VC
34.0448,-118.2474,90013,2018-08-10,19:25,41,F,White,Infraction,25620BP
34.0508,-118.2819,90006,2018-08-10,10:25,29,F,LatinX,Misdemeanor,11377(A)HS
34.0853,-118.3222,90038,2018-08-10,12:00,42,M,Black,Infraction,56.11(10)(B
34.0981,-118.318,90028,2018-08-10,22:20,33,M,LatinX,Misdemeanor,594(A)(1)PC
33.7324,-118.2902,90731,2018-08-10,23:25,23,F,LatinX,Felony,273.5(A)PC
33.9792,-118.2914,90044,2018-08-10,23:10,33,F,Black,Felony,245(A)(4)PC
34.2142,-118.4661,91405,2018-08-10,22:15,20,M,White,Misdemeanor,647(B)(1)PC
34.1242,-118.1856,90042,2018-08-10,14:15,25,M,LatinX,Felony,273.5(A)PC
34.0987,-118.3337,90028,2018-08-10,3:25,48,F,Black,Misdemeanor,41.18(D)LAM
34.0412,-118.2436,90021,2018-08-10,15:40,39,M,Black,Misdemeanor,11350(A)HS
34.0428,-118.2461,90014,2018-08-10,14:45,41,M,Black,Felony,69PC
33.7342,-118.2879,90731,2018-08-10,13:10,29,M,LatinX,Misdemeanor,11550(A)HS
34.0397,-118.4301,90064,2018-08-10,9:00,49,F,White,Infraction,41.18(D)LAM
34.1016,-118.3333,90028,2018-08-10,7:45,19,M,LatinX,Infraction,25620(A)B&P
34.1034,-118.3325,90028,2018-08-10,11:30,19,M,White,Infraction,25662(A)B&P
34.0398,-118.2627,90015,2018-08-10,15:20,20,M,LatinX,Infraction,25620ABP
34.0853,-118.3222,90038,2018-08-10,12:00,60,M,White,Infraction,56.11(10)(B
33.9747,-118.2739,90003,2018-08-10,22:15,44,M,LatinX,Misdemeanor,23152(A)VC
34.1985,-118.4052,91605,2018-08-10,11:30,29,M,White,Infraction,85.02LAMC
34.201,-118.5967,91303,2018-08-10,16:15,35,M,LatinX,Misdemeanor,25620BP
34.1016,-118.3333,90028,2018-08-10,21:15,27,M,Black,Infraction,11362.3(A)H
34.0502,-118.254,90071,2018-08-10,13:30,49,M,White,Infraction,25620ABP
34.1016,-118.3387,90028,2018-08-10,21:10,27,M,Black,Infraction,640(C)(1)PC
33.7478,-118.2879,90731,2018-08-10,13:25,36,F,LatinX,Misdemeanor,594(B)2APC
33.9449,-118.4059,90045,2018-08-10,16:40,45,M,Black,Felony,1551.1PC
34.0395,-118.2405,90021,2018-08-10,14:10,45,M,Black,Misdemeanor,41.45CLAMC
34.0998,-118.3334,90028,2018-08-10,12:10,52,M,White,Infraction,11362.3(A)(
34.1016,-118.3288,90028,2018-08-10,21:05,19,M,Black,Infraction,11362.3(A)H
34.1083,-118.3371,90068,2018-08-10,15:17,24,M,Black,Infraction,25620(B)BP
34.167,-118.3759,91601,2018-08-10,15:15,26,M,LatinX,Misdemeanor,243(E)(1)PC
34.0994,-118.289,90027,2018-08-10,9:20,32,M,White,Misdemeanor,459PC
34.0682,-118.2502,90026,2018-08-10,13:35,33,F,LatinX,Misdemeanor,11350(A)HS
34.1016,-118.3414,90028,2018-08-10,16:50,29,M,Black,Misdemeanor,488PC
34.0435,-118.2471,90014,2018-08-10,18:00,30,M,Black,Misdemeanor,41.18DLAMC
34.0508,-118.2819,90006,2018-08-10,10:25,33,M,White,Misdemeanor,11377(A)HS
34.1966,-118.4749,91406,2018-08-10,3:50,31,F,White,Felony,459PC
34.0365,-118.4361,90064,2018-08-10,17:30,68,F,White,Misdemeanor,41.18(D)LAM
33.9783,-118.2871,90044,2018-08-10,19:30,18,F,LatinX,Felony,487(D)(1)PC
34.0515,-118.2424,90012,2018-08-10,10:40,46,M,Other,Misdemeanor,LAMC
34.0584,-118.281,90057,2018-08-10,15:30,41,M,LatinX,Infraction,41.27CLAMC
34.0853,-118.3222,90038,2018-08-10,12:25,42,F,White,Infraction,56.11(10)(B
34.1043,-118.3224,90028,2018-08-10,10:20,26,M,White,Infraction,41.18(D)LAM
33.9708,-118.2783,90003,2018-08-10,14:09,46,M,LatinX,Misdemeanor,243(E)(1)PC
34.1035,-118.3194,90028,2018-08-10,8:40,22,M,LatinX,Infraction,41.18(D)LAM
34.0091,-118.3089,90062,2018-08-10,19:00,22,M,LatinX,Misdemeanor,647(B)PC
34.0994,-118.289,90027,2018-08-10,9:20,30,F,White,Infraction,56.11(10)(B
34.098,-118.3237,90028,2018-08-10,8:40,35,F,Black,Infraction,56.11(10)(B
34.1016,-118.3387,90028,2018-08-10,20:50,39,M,Black,Infraction,640(C)(1)PC
34.1985,-118.4052,91605,2018-08-10,10:00,42,M,White,Infraction,85.02LAMC
33.9428,-118.4054,90045,2018-08-10,11:30,23,F,Black,Infraction,602(U)IPC
34.1889,-118.5611,91335,2018-08-10,10:25,54,F,White,Misdemeanor,166(A)(4)PC
33.9913,-118.4775,90291,2018-08-10,9:00,36,M,LatinX,Infraction,41.10(D)LAM
34.2246,-118.5885,91304,2018-08-10,22:45,38,M,LatinX,Misdemeanor,243(E)(1)PC
34.1016,-118.3387,90028,2018-08-10,21:15,20,M,LatinX,Infraction,640(C)(1)PC
34.1034,-118.3325,90028,2018-08-10,11:45,20,F,LatinX,Infraction,25662(A)B&P
34.0229,-118.2974,90007,2018-08-10,23:50,39,M,LatinX,Felony,245(A)(1)PC
34.1992,-118.6003,91303,2018-08-10,16:30,52,M,LatinX,Misdemeanor,25620BP
34.0455,-118.2452,90013,2018-08-10,22:00,39,M,Black,Felony,245(A)(2)PC
34.0428,-118.2461,90014,2018-08-10,17:05,28,F,Black,Felony,11352(A)HS
34.1164,-118.2332,90065,2018-08-10,18:40,26,M,LatinX,Felony,459PC
34.1016,-118.3387,90028,2018-08-10,20:40,22,M,Black,Infraction,640(C)(1)PC
34.0001,-118.2783,90037,2018-08-10,20:44,39,M,LatinX,Felony,23153(A)VC
34.1058,-118.2354,90065,2018-08-10,17:05,12,M,LatinX,Misdemeanor,25662(A)BP
34.0428,-118.2461,90014,2018-08-10,8:25,49,M,Black,Felony,3455(B)1PC
34.0072,-118.4553,90291,2018-08-10,9:00,25,F,White,Felony,273.5(A)PC
34.2421,-118.4261,91331,2018-08-10,20:40,55,M,Other,Misdemeanor,40508(A)VC
34.0245,-118.2143,90023,2018-08-10,18:15,27,M,LatinX,Felony,25400(A)1PC
34.1217,-118.2406,90065,2018-08-10,18:30,20,M,LatinX,Felony,30305(A)1PC
34.0416,-118.244,90021,2018-08-10,12:45,73,M,White,Misdemeanor,25620BP
34.0446,-118.245,90013,2018-08-10,20:00,42,F,Other,Misdemeanor,243(A)PC
34.0844,-118.2978,90029,2018-08-10,20:00,27,M,LatinX,Felony,211PC
34.1765,-118.5333,91356,2018-08-10,12:30,26,F,White,Misdemeanor,41.18LAMC
34.0636,-118.3041,90020,2018-08-10,22:25,38,M,Other,Misdemeanor,41.03LAMC
34.0492,-118.2157,90033,2018-08-10,18:30,40,M,LatinX,Felony,2800.2VC
33.7388,-118.2814,90731,2018-08-10,20:25,35,M,White,Misdemeanor,602(O)(2)PC
34.0412,-118.2474,90014,2018-08-10,17:35,27,M,White,Misdemeanor,41.18DLAMC
34.0564,-118.2702,90017,2018-08-10,14:25,53,M,LatinX,Infraction,41.27CLAMC
34.1704,-118.5011,91316,2018-08-10,2:53,37,M,LatinX,Misdemeanor,23152(A)VC
34.0397,-118.4301,90064,2018-08-10,8:30,35,M,White,Misdemeanor,11364HS
34.193,-118.4662,91411,2018-08-10,21:15,58,M,LatinX,Misdemeanor,647(B)1PC
34.1016,-118.3295,90028,2018-08-10,1:55,37,M,White,Misdemeanor,243(A)PC
34.0412,-118.2474,90014,2018-08-10,19:30,80,M,Black,Misdemeanor,41.18ALAMC
34.1985,-118.4052,91605,2018-08-10,11:30,37,M,LatinX,Infraction,85.02LAMC
34.2636,-118.44,91331,2018-08-10,21:55,31,M,LatinX,Misdemeanor,11377HS
34.0341,-118.4525,90025,2018-08-10,8:15,33,F,White,Infraction,41.18(D)LAM
34.1849,-118.4095,91606,2018-08-10,13:00,55,F,White,Infraction,85.02LAMC
34.069,-118.2992,90020,2018-08-10,17:00,43,M,LatinX,Misdemeanor,41.27CLAMC
34.1016,-118.3387,90028,2018-08-10,20:30,50,M,LatinX,Infraction,640(C)(1)PC
34.0926,-118.3289,90038,2018-08-10,9:00,48,M,White,Infraction,56.11(10)(B
34.1003,-118.3793,90069,2018-08-10,7:30,26,M,Other,Felony,459PCRES
33.9722,-118.2695,90003,2018-08-10,23:10,35,M,LatinX,Felony,29800(A)1PC
34.1683,-118.5787,91364,2018-08-10,8:15,22,M,Black,Felony,236PC
34.0439,-118.2479,90014,2018-08-10,14:35,51,M,Black,Misdemeanor,41.45CLAMC
34.0448,-118.2474,90013,2018-08-10,19:13,64,M,Black,Infraction,25620BP
34.0564,-118.2702,90017,2018-08-10,14:25,30,M,LatinX,Infraction,41.27CLAMC
34.098,-118.3237,90028,2018-08-10,20:10,44,M,LatinX,Misdemeanor,23152(A)VC
34.1178,-118.2488,90065,2018-08-10,18:55,39,M,LatinX,Felony,459PC
34.1685,-118.3743,91601,2018-08-10,21:40,35,F,Black,Felony,422(A)PC
34.1985,-118.4052,91605,2018-08-10,10:25,57,M,White,Infraction,85.02LAMC
34.2355,-118.5274,91325,2018-08-10,12:30,35,M,Black,Misdemeanor,148(A)(1)PC
34.0365,-118.2468,90021,2018-08-10,7:30,31,M,Black,Misdemeanor,626.7(A)PC
34.2405,-118.4384,91331,2018-08-10,20:35,45,M,LatinX,Other,1203.2(A)PC
33.9951,-118.3182,90043,2018-08-10,17:45,51,M,LatinX,Misdemeanor,23152(A)VC
34.0283,-118.2822,90007,2018-08-10,17:40,55,M,Black,Misdemeanor,11377HS
34.04,-118.2916,90007,2018-08-10,12:25,63,M,LatinX,Misdemeanor,41.27CLAMC
34.0458,-118.243,90013,2018-08-10,14:05,34,M,White,Misdemeanor,41.18(D)LAM
34.0178,-118.2811,90007,2018-08-10,0:25,24,M,LatinX,Felony,459PCAUTO
34.1985,-118.4052,91605,2018-08-10,11:30,41,F,LatinX,Infraction,85.02LAMC
34.1006,-118.3417,90028,2018-08-10,22:30,20,M,LatinX,Misdemeanor,11375(B)2HS
34.046,-118.2417,90013,2018-08-10,14:10,46,F,White,Misdemeanor,41.19LAMC
34.0495,-118.2494,90013,2018-08-10,1:00,45,M,White,Felony,422(A)PC
34.0898,-118.3277,90038,2018-08-10,7:50,49,M,White,Infraction,56.11(10)(B
34.0747,-118.2686,90026,2018-08-10,12:25,40,M,White,Misdemeanor,11350(A)HS
34.2612,-118.4288,91331,2018-08-10,19:20,31,M,LatinX,Felony,25850(A)PC
34.098,-118.3496,90046,2018-08-10,7:50,56,M,Black,Infraction,41.18(D)LAM
34.0501,-118.4601,90025,2018-08-10,18:30,29,M,White,Misdemeanor,11364(A)HS
34.0473,-118.2904,90006,2018-08-10,23:35,36,M,LatinX,Misdemeanor,40508(A)VC
34.0473,-118.2947,90006,2018-08-10,13:06,18,M,LatinX,Infraction,11362.3(A)(
33.7342,-118.2879,90731,2018-08-10,12:20,31,M,White,Misdemeanor,11550(A)HS
34.0783,-118.3092,90004,2018-08-10,22:45,55,M,Black,Misdemeanor,853.7PC
34.1822,-118.6109,91367,2018-08-10,15:53,67,M,White,Misdemeanor,23152(A)VC
34.1016,-118.3387,90028,2018-08-10,21:35,30,M,Black,Infraction,640(C)(1)PC
33.9365,-118.2652,90061,2018-08-10,12:00,43,M,LatinX,Misdemeanor,602(O)(2)PC
34.0448,-118.2474,90013,2018-08-10,17:20,50,M,Black,Infraction,25620BP
34.1921,-118.4662,91411,2018-08-10,8:30,46,M,LatinX,Felony,211PC
34.0582,-118.2805,90057,2018-08-10,15:30,32,M,LatinX,Infraction,41.27CLAMC
34.2048,-118.5023,91406,2018-08-10,19:45,42,M,LatinX,Other,3056PC
33.9757,-118.3324,90043,2018-08-10,3:45,32,M,Black,Misdemeanor,23152(B)VC
34.1068,-118.3252,90068,2018-08-10,18:10,50,M,White,Infraction,11362.3A1HS
34.1043,-118.3224,90028,2018-08-10,7:45,33,M,White,Infraction,41.18(D)LAM
33.9643,-118.2893,90044,2018-08-10,8:50,19,M,Black,Felony,215PC
34.0527,-118.2685,90017,2018-08-10,20:40,27,M,LatinX,Felony,594(A)(2)PC
34.0461,-118.2476,90013,2018-08-10,16:10,69,M,White,Misdemeanor,41.18(D)LAM
34.1097,-118.28,90027,2018-08-10,23:34,50,M,White,Felony,273.5(A)PC
33.9363,-118.2426,90059,2018-08-10,1:25,58,F,Black,Felony,3455(B)1PC
34.2012,-118.428,91405,2018-08-10,20:35,39,F,LatinX,Misdemeanor,14601.1AVC
34.0437,-118.2455,90013,2018-08-10,15:35,54,M,Black,Infraction,25620ABP
34.1016,-118.3333,90028,2018-08-10,1:00,27,M,White,Infraction,41.27(C)LAM
34.178,-118.3825,91601,2018-08-10,9:30,49,F,Black,Misdemeanor,273A(B)PC
34.1867,-118.4575,91411,2018-08-10,22:10,52,F,White,Misdemeanor,11377(A)HS
34.0126,-118.3403,90008,2018-08-10,11:45,29,F,Black,Felony,211PC
34.166,-118.6233,91364,2018-08-10,4:10,43,M,White,Misdemeanor,23152(A)VC
34.0835,-118.3091,90029,2018-08-10,21:20,39,M,LatinX,Misdemeanor,23152(F)VC
34.098,-118.3295,90028,2018-08-10,9:20,42,M,LatinX,Felony,290.018BPC
34.0459,-118.3454,90019,2018-08-10,0:30,23,F,Black,Misdemeanor,487(A)PC
34.2012,-118.4749,91406,2018-08-10,21:30,36,F,LatinX,Misdemeanor,243(A)PC
34.1034,-118.3325,90028,2018-08-10,11:40,23,F,Black,Infraction,25662(C)B&P
34.1827,-118.4465,91401,2018-08-10,16:05,41,M,White,Felony,422(A)PC
34.0488,-118.25,90013,2018-08-10,17:10,30,M,LatinX,Felony,245(A)(4)PC
34.0407,-118.2468,90014,2018-08-10,16:50,43,M,White,Misdemeanor,11350(A)HS
34.1849,-118.4095,91606,2018-08-10,13:00,37,M,White,Infraction,85.02LAMC
34.1016,-118.3387,90028,2018-08-10,21:40,20,M,LatinX,Misdemeanor,10851(A)VC
34.1293,-118.2182,90041,2018-08-10,17:05,34,M,White,Felony,273.5(A)PC
34.2012,-118.4989,91406,2018-08-10,20:40,18,M,LatinX,Misdemeanor,487(A)PC
34.0428,-118.2841,90006,2018-08-10,19:05,38,M,LatinX,Misdemeanor,23152(A)VC
34.069,-118.3017,90020,2018-08-10,17:30,53,F,LatinX,Misdemeanor,41.27CLAMC
